factor,folder,nd,nbad,nmir_bad,ic,resid_mean,max_mirror_dev,lambda,lambda_short,lambda_long,ssm,gamma,share,share_ic,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,gsd1,gsd2,gsd3,gsd4,gsd5,gsd6,gsd7,gsd8,gsd9,gsd10
hm102/min_totimb_E2_dfa_alpha_mean,hm102,2425,0,0,0.07993122017276165,0.0007182398611872933,0.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.5350853056335502,0.5350853056335502,-39.57503765727466,-20.782307880243007,-1.3352646796460799,11.2688083022647,19.079006849568348,27.76136196563924,33.0516379441885,38.46761863199711,43.443074635443665,46.35040678078179,0.02332923362981486,0.012720759470834935,0.005011631311838857,0.0013108503810476642,1.3226986626875422e-05,0.000434239558082771,0.0023757729108514493,0.0058275740200510705,0.01078285690990748,0.017406835132518457,775.3119861301902,633.263489717696,587.3847135902678,558.1799150884115,536.1881423363768,521.1152948215196,503.3519135961536,485.2068085445425,465.49112500146754,435.71963733256194
hm102/min_totimb_E2_dfa_alpha_period_ratio,hm102,2421,4,0,0.020886601510699876,0.000300407811325089,0.0,0.524683228031148,-0.16091623318745227,1.0,-0.16091623318745227,0.8787878787878788,0.4145252611856329,0.4145252611856329,12.966295986584077,5.4167199104583315,5.974778585708643,8.900150893883925,10.873381253198485,14.339826024689453,18.94013759025297,22.55567947656106,29.17447638125035,29.633647864282853,0.002739764258413088,0.0026146691658572876,0.002011967485158625,0.0009594212343682206,0.00020767517625415907,-6.598518161756489e-05,0.00031784268216212533,0.0014745260924107486,0.00399704257278137,0.006329270213586769,662.0788725102393,558.8633734198896,566.5773792203936,564.93524263719,558.999634414656,551.4308603139663,546.6558111181004,535.7099446083271,526.0326942743885,529.2653185093286
hm102/min_totimb_E2_dfa_alpha_std,hm102,2425,0,0,0.08564566797094059,0.0010122137413975502,0.0,1.0,1.0,1.0,1.0,1.0,0.5466547201484311,0.5466547201484311,-50.22615381268052,-16.084961447650254,1.160704606589707,12.863604885785627,19.91791858841438,28.28641471265335,33.506575393477654,39.87558590242952,43.30564249223697,45.13542771648462,0.028598306045917128,0.011886339888927707,0.004637451296410969,0.0011643690819017878,-2.118907611172299e-05,0.00046623385806965,0.0025490561683616597,0.006368343526227809,0.011475522892898292,0.01750902054693968,798.3554526511674,629.5153109664095,582.9651176489722,557.0405034286699,534.0062763538688,517.0346281195627,497.68796479922656,477.7539419983442,457.3573857153108,432.8852850952584
hm102/min_totimb_E2_dfa_alpha_trend,hm102,2425,0,0,0.024724174225150563,0.0002905302905923657,0.0,0.5951239870930645,0.13479122320088052,1.0,0.13479122320088052,0.9272727272727272,0.4444599403803947,0.4444599403803947,9.822985773272547,2.8159535419235655,5.556767301257877,8.258714360166156,12.006242510370607,14.615153069874703,20.71295146091024,23.90323625406342,29.558399538161783,30.42214613977489,0.004099946459353001,0.0034037204275723597,0.002159073402459952,0.001002669376569224,0.0001943662604750073,-3.679571125831353e-05,0.0005959790500129018,0.0017621771012157818,0.00438085448442385,0.006871653083734463,664.0595136431444,564.3493940331751,567.4085370142758,564.953863691357,563.9901846902204,551.9019947573938,542.8771150172046,534.544980602016,522.8987671618552,527.4310466757948
hm102/min_totimb_F1_absD_mean_autocorr1,hm102,2425,0,0,-0.0154032525732786,-0.00033424578512270925,0.0,-0.99272782998826,-0.960216032692865,-1.0,-1.0,-0.9878787878787879,0.352118356078378,0.647881643921622,24.38700968248354,22.80447288527651,22.909163171608697,20.789773430259054,19.33345176920108,18.511112654626498,16.30303096514008,11.501219690229819,5.255503425680338,-4.195644629398854,-0.0019098573554238538,-0.0015319332305816413,-0.001133738904304646,-0.0005764015558465833,-0.00015414285182264258,0.00013962062444796927,0.0002282758948687723,-0.0003839588313821455,-0.001912964293919616,-0.007833906284191491,551.5393855466305,547.4322452159275,547.9383404079377,544.9579438156887,545.2580970653303,544.7668735261798,546.4758862534742,547.6562435732694,555.9270364624977,671.4162009015939
hm102/min_totimb_F1_absD_mean_autocorr1_abs,hm102,2425,0,0,0.0154032525732786,0.0003366770645553122,0.0,0.9977444088584216,1.0,0.9874492421153894,0.9874492421153894,0.9878787878787879,0.647469765522223,0.647469765522223,-4.156963269391597,5.266420700896989,11.506174975818148,16.31011837366015,18.523327354473913,19.31547033649064,20.758247050101797,22.8936402667619,22.86136832696409,24.393554510835674,0.007831719096360148,0.0019088570658522762,0.00038160389315625994,-0.0002275305472610613,-0.00013949739625168176,0.00015411805199418136,0.0005759466748019382,0.0011291232202991141,0.0015456747803307515,0.0019065606694413724,671.1236833718804,555.9869900570624,547.6753209280896,546.4808515915531,544.7957588360523,545.2117832906333,544.9049600683604,547.923846242334,547.5046436245809,551.5314624638825
hm102/min_totimb_F1_absD_mean_curvature,hm102,2425,0,0,-0.032930080790151486,-0.000556882677054647,0.0,-0.7873813517106033,0.4362560502933578,-0.9999999999999998,-0.9999999999999998,-0.8181818181818182,0.3162196033916231,0.6837803966083769,20.30327762610213,26.23125997321708,25.39009015624402,24.958691756815096,23.90447138877822,21.70104901214365,17.99429660712705,14.97175244983418,5.7363359614001865,-23.602398484065674,-0.001180252305771915,-0.004057303319734485,-0.002882744583128777,-0.0016566919136064636,-0.0004600477456003015,0.0003310016488157837,0.00029428389015463913,-0.0007100313664923863,-0.0043486156753826345,-0.017702796742350358,555.4617549543715,522.7453767861997,517.4663373423799,521.6003699094225,528.1113281050788,537.3064683217007,551.3635284263192,570.5650842189522,600.7829451898649,690.6322608955829
hm102/min_totimb_F1_absD_mean_iqr,hm102,2422,3,0,-0.03712863643702503,-0.000173957575537521,0.0,-0.9585439263462441,-0.8186790299532102,-1.0,-1.0,-0.9878787878787879,0.4089529052701055,0.5910470947298945,30.880580717456255,31.943436596393983,26.159082367301973,23.129418515964907,21.282818034802744,17.08155657772576,12.140718901107546,8.83744325080722,-0.5122269012595392,-18.26995176404209,-0.005503525266176943,-0.005595721865046794,-0.0025688152901260667,-0.0011326276953951863,-0.0003120331669841117,0.00017682600332939271,-0.0001453866274060464,-0.0015207603613505976,-0.005631999426567506,-0.014720635165763721,614.3311500144501,520.89375394646,527.8115071872021,532.6431104286744,536.4852047854134,535.773509428572,539.4617431022144,553.646002947736,575.6523377554095,629.4148361719247
hm102/min_totimb_F1_absD_mean_period_diff,hm102,2425,0,0,0.02896065400235051,1.9641294425950716e-05,0.0,0.2404383082148899,1.0,-0.875894555634813,-0.875894555634813,0.44242424242424244,0.7870108885244419,0.7870108885244419,-20.623769436863217,3.1418558843622586,14.122789613569598,21.888567855746494,25.559530554027347,28.695804411760015,30.295460611746766,30.7781341268006,24.491651789814835,-0.6969634844446381,0.017676018201552037,0.005328513701876228,0.0008132346450675506,-0.0006088088952316018,-0.0004320655272033516,0.0006185314148907977,0.0022915408615521104,0.004224211189166765,0.004259275553486565,-0.005229438437232555,702.8781892690246,601.711341596118,566.7682542744845,550.1795450899317,536.3366852683786,526.2202606315043,517.5688912004786,509.080697589742,508.044721275702,546.0965713539185
hm102/min_totimb_F1_absD_mean_period_ratio,hm102,2421,4,0,0.018469793134662234,0.0002061830196649602,0.0,0.1527932305949483,1.0000000000000002,-0.927006791095788,-0.927006791095788,0.3696969696969697,0.8001524273203429,0.8001524273203429,-3.660143199549674,10.822380998000016,17.09550166088042,20.936071410410065,20.98346403099786,22.800367374529053,23.55806646521215,23.204197413214224,19.466662868001688,3.5549550076861505,0.012536213260000498,0.002661313171802639,0.0002373864640597648,-0.0005506540312492452,-0.0002705868994661954,0.00039462846750044385,0.0013443237648635231,0.0025526012897685267,0.0026900934980950645,-0.0033317088703777122,723.6282667564845,585.7240538028315,563.5064101989512,549.0599627975847,536.7603662125136,527.923423835638,523.4022841935683,515.9649089026487,514.9236239621554,540.9389719382694
hm102/min_totimb_F1_absD_mean_quad_coef,hm102,2425,0,0,-0.03291621125753476,-0.0005487104673887045,0.0,-0.7875739375617566,0.44258413802202967,-1.0000000000000002,-1.0000000000000002,-0.8181818181818182,0.31623872005778947,0.6837612799422107,20.30266729937883,26.223999836920218,25.403886803255144,24.96407441502165,23.935991398814522,21.710587058996143,17.903792706972222,15.027587892443194,5.720380812405219,-23.60425380696885,-0.0011752613682568399,-0.004062883345674979,-0.0028802981801755224,-0.0016557988564570077,-0.0004616152707809153,0.00032956422504428347,0.000291946747525478,-0.0007061936312264285,-0.00435089099968517,-0.017696070110458907,555.5208219504286,522.6528292127182,517.6171240786575,521.6058074177957,528.0720508042795,537.4575364632051,551.123760595438,570.6705178066635,600.7452610542881,690.5903130263928
hm102/min_totimb_F2_posD_ratio_period_ratio,hm102,2421,4,0,-0.00979689884129957,0.0003732930501843802,0.0,-0.5656178972004121,-1.0,0.09183451567373396,-1.0,-0.806060606060606,0.7255102922692956,0.27448970773070425,25.943555296454296,25.128631171453254,19.398050772845878,15.947157678567253,13.548694857942191,13.074385448109684,10.825505527088866,11.319375256929625,9.707314499096245,13.855229079379448,-0.003525910686851939,-0.003368566146891186,-0.000732157961549485,0.00010981892290812343,0.00013823698075913858,-0.00020285545011893935,-0.0008074172684188345,-0.0013119766119575182,-0.001849993918277321,0.0013806302489140037,647.0827118790469,530.8126245597315,547.311028322138,554.5698786022657,557.6505452928571,562.1940064111805,559.4452800501379,557.4274373584674,550.6682942441987,537.6392324287847
hm102/min_totimb_F3_D_std_period_ratio,hm102,2421,4,0,0.01808493855969296,0.00015364651566058233,0.0,0.16275237079972615,1.0000000000000002,-0.9618565095740771,-0.9618565095740771,0.3696969696969697,0.7926219563551947,0.7926219563551947,-3.241452273680084,11.067532380836013,17.183859528598152,20.102978495123683,21.364115008910122,22.68691681396602,23.055061091602997,22.865655574702558,19.558295609822014,4.120080588253195,0.01214353310213152,0.0025763175301987506,0.0002091549237366339,-0.00043902573101834477,-0.00027724404513130896,0.0003813722068987525,0.0012824738986282002,0.0024236654478076458,0.0026415111387280963,-0.003010466427947607,720.080747690812,585.2408417939571,563.5825514104296,550.0141863935352,538.4533326013033,529.5710803425976,523.9829915311562,516.9713275538046,516.1495990635563,539.547022651099
hm102/min_totimb_F3_D_std_quad_coef,hm102,2425,0,0,-0.0326060089669705,-0.0004974423087654406,0.0,-0.8146621235129887,0.3425984032537895,-1.0,-1.0,-0.8181818181818182,0.3184863033490697,0.6815136966509302,20.79939191398923,25.841231477361898,25.772418859852912,24.57153923991464,23.372501161977432,21.885927130852313,17.90946841585057,14.897904568002064,6.061940006808246,-23.52393586943695,-0.0014128243745673476,-0.0038832333798940804,-0.0028922521920379473,-0.0016017280267692923,-0.0004361007275402753,0.00033700465953668965,0.00030319821219135647,-0.0006851664769791845,-0.004293528823343545,-0.017543935528801492,555.8507951218439,523.8135568468047,519.1545794548231,521.82023539287,527.881487900291,537.5607550902557,550.9711977963887,569.3476285347958,601.0446122220654,689.6202490238117
hm102/min_totimb_F7_absD_tau_slope_mean,hm102,2425,0,0,-0.02824225788198278,-0.0003597979253725378,0.0,-0.8989496233246661,-0.3633595467102503,-1.0,-1.0,-0.9636363636363636,0.33908469195482954,0.6609153080451704,25.091027713004014,27.602950925495858,26.758918066814875,24.89198812471712,22.223690976403052,19.86266384665362,16.46546901124667,11.832950303743194,2.45363425169522,-19.60138215193077,-0.002853542638871719,-0.003038963005033913,-0.0021104274967906895,-0.0011002697858817343,-0.0003513124187520143,0.0002860219182055901,0.00040166199122137314,-0.0005754555916879111,-0.004327342793404354,-0.01421283013561492,570.9662426125327,544.9247316600455,543.2273097895958,543.8143146438414,536.2922827683991,532.0560176597495,535.3813510415113,545.8088683375364,573.4843765223546,635.8489264849951
hm102/totimb_fullday_mid60_B4_dr_std,hm102,2425,0,0,0.05019672565244168,0.0001903037336110918,0.0,1.0,1.0,1.0,1.0,1.0,0.44670794025272775,0.44670794025272775,-10.245449977010292,-0.06995164371572447,2.504380098250734,6.110886868440821,8.7011879881942,15.05905436807445,24.609478803973055,31.66357553924504,39.247575590460436,40.08120633541734,0.009986362329928857,0.0059227802060560185,0.0039518348944178085,0.0019803038580694593,0.0004969844462974535,-0.00013196025051204365,0.0011249118300622634,0.004388047846518696,0.009741438193971266,0.012545718564020644,635.082995154491,604.1896796540148,595.0100452601157,582.9814976890981,564.2013470871827,543.3897926378805,518.8918845954726,495.5031706238644,474.7210479519243,548.4715288221705
hm102/totimb_fullday_top20_B1_decline_count,hm102,2425,0,0,-0.014913358794333274,-0.00010325077871767121,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4524370292131749,0.547562970786825,24.64952459128559,20.119943440708745,19.478664886075936,18.890487209334022,17.18847018210292,16.52707247670157,14.724373749533463,12.12031090184342,10.55631258087312,3.4950672273666834,-0.003207570656995189,-0.0018927115476789832,-0.0010300568557577276,-0.0005048285443174075,-6.54736681620355e-05,1.9252798613490952e-05,-0.0002134850785153692,-0.0008753521779225883,-0.0018325040384839625,-0.005207378246395809,581.9863275452133,535.0771198227775,541.9705498777109,545.7725935683131,552.2968785739627,556.6822694121846,561.09386234486,567.9819380796863,577.5077969918268,597.8299465634683
hm102/totimb_mid3h_all_C4_hot_cold_std_ratio,hm102,2425,0,0,-0.03140872752859706,-0.00018971952485217838,0.0,-0.6762050312378484,0.26690592741660224,-1.0,-1.0,-0.8303030303030303,0.37833481333006325,0.6216651866699368,20.10179754669356,26.217969388558597,26.27905358224376,26.947057823240602,22.986053595989038,19.31657077769159,14.054919719379633,8.553290777477889,1.5523371546886855,-8.489131193362583,-0.0017241092870044507,-0.0043811430751778836,-0.003434038341407374,-0.0018888995507655188,-0.0003830473110913782,0.00014730543724383584,-0.0004661774928547728,-0.0023267485547573672,-0.005771355639620101,-0.010990794188309965,611.6124295375196,539.5803937431027,523.6173484263711,525.0803539955754,531.9321393817876,543.7444512867687,554.5302698100954,566.6314304904961,577.0009701731253,579.2602885332493
hm102/totimb_mid3h_mid60_C4_hot_cold_std_ratio,hm102,2425,0,0,-0.03503504187143208,-0.0002219810480011796,0.0,-0.8584081990636762,-0.34978574817860686,-1.0,-1.0,-0.9272727272727272,0.4212127769955178,0.5787872230044822,25.062413766178175,27.931359709831753,26.953963110268358,25.10424685361042,21.9756884273417,18.595365040920832,13.487365219942255,7.740840086187821,0.4545171994673405,-9.723876180232427,-0.004520086215023578,-0.005080098243317175,-0.003234914191538993,-0.001518017320377961,-0.0003105900548934908,8.199591607327182e-05,-0.0005501232923538198,-0.0024633070924358377,-0.005876900320716727,-0.011341020008846587,580.5125333109297,530.6044319541544,528.5124807954302,532.2113769656673,539.8402460599331,549.7415025763538,559.9621738324279,570.6485852125227,579.8904364568397,585.3117566418696
hm102/totimb_mid3h_mid60_D2_dr_skew,hm102,2425,0,0,-0.020357353333687066,-1.656945776094593e-05,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5134012807545814,0.4865987192454184,26.568965390211787,24.24599796009069,22.830808128288957,20.86832585530949,17.667408199521542,14.562020322523692,12.321924682408541,9.336174505654915,4.592255980900807,4.3963256953823695,-0.0046045072613560886,-0.0033444409896155667,-0.001749688157384111,-0.0006886633642258691,-5.568472087099664e-05,-0.00010156442296362935,-0.0006953225398096172,-0.0018381450215287163,-0.003718990569030125,-0.0035437768291414432,584.2039649630182,548.311432731856,549.3372844957291,551.2752359659016,554.8103844470435,559.6598961138635,561.0126141121925,562.6965920508392,555.2090796859484,539.5006905522481
hm103/SEG1_T180_BIN16_S3_TAU050_EARLY_INFO_SHARE16_RAW,hm103,1650,775,0,0.03508443340645599,0.00036192856281038317,0.0,0.36056299950916926,-0.05105317912554811,1.0,-0.05105317912554811,0.8666666666666667,0.3765617431099401,0.3765617431099401,19.37585457926271,0.23837882352208623,-5.387418616060097,7.152857374677499,16.970184062709933,23.150609517570224,30.363535708242125,35.27517528581841,41.54678759910299,47.30267162024387,0.0010606426261461938,0.003552425271344865,0.005560987521346014,0.002521410569508322,0.00037970096072114013,-6.566908219318315e-05,0.0008375727523593126,0.002826644012429126,0.006598947651956478,0.011449842560027353,595.5208962157482,599.6153397234482,628.3009125966515,594.6265068267945,569.7267011700567,552.6428187889713,541.4312372572332,527.2332122098953,514.1675721229915,516.8937542865825
hm103/SEG1_T180_BIN16_S3_TAU050_K16_TAIL05_ENTROPY_RAW,hm103,1328,1097,0,-0.035671333060053684,-0.00023953276016852707,0.0,-0.9669426150756181,-0.9935770635342126,-0.9289492129418379,-0.9935770635342126,-0.9757575757575757,0.5248504234763616,0.47514957652363854,32.19424462907871,26.306728091346102,12.623258591957697,10.259768613463304,10.330437437074705,8.885373548294739,4.345022144229614,-3.4451703030738763,-7.2054894401598055,-6.612799662687049,-0.012336967620525253,-0.004572357469407163,-0.0012735501290090862,-0.00034300494073848266,-7.051523224459375e-05,-9.350759836282202e-07,-0.0008212236495904416,-0.0030835642920528303,-0.005724382311500911,-0.007205299578832733,520.4841244782542,507.13793750020113,513.1142652649614,519.2593116006116,525.639580135202,537.1297010731541,553.3950465371329,566.9746909709298,575.7265816223719,597.5099562337339
hm103/SEG1_T180_BIN16_TARGET_KURT_RAW,hm103,1568,857,0,0.037336583494109676,0.000378197801319396,0.0,0.5247072825334773,0.06868568188076932,0.8738305441484512,0.06868568188076932,0.8787878787878788,0.43926403001652387,0.43926403001652387,8.88113237078063,1.56741463394625,-1.5102260882677518,4.2919681758649055,10.413885658346564,16.616264874034787,25.0233637532799,34.93577474367411,33.62964274038805,34.7084097827687,0.003448964630702093,0.005552123200018645,0.004779181750609602,0.0021137502928236553,0.00034046956816610367,-7.841449108592834e-05,0.0017749486176767823,0.003986493349322785,0.006352986669903793,0.008687882104652754,585.3265313170137,581.920597818363,585.7461920213559,574.9503449093913,557.2599309982882,540.5504796188667,535.0720462049416,522.6466099732959,514.6204163515768,544.0825731343172
hm103/SEG1_T180_LOGVOL_S1_VOTE_B2_CORR_RAW,hm103,1315,1110,0,0.04905339205779465,1.0841327304374266e-05,0.0,1.0,1.0,1.0,1.0,1.0,0.5042300036812573,0.5042300036812573,-21.457927129178294,-19.954980087623483,-5.573388595567945,1.7002076521717273,6.910640867753437,12.69549951367734,17.074536448329322,20.874981868686785,30.41933838411428,33.75516235412602,0.0108354598034505,0.009185902239751725,0.0035390102786026006,0.0010706381603409348,9.771505322758828e-05,0.00018759847053770535,0.0012977593112973277,0.0031685292981316125,0.0061246207992160335,0.013535317315934232,622.8485531221602,606.6179236041675,575.2150428168476,548.1001345380471,528.2428024183054,515.8898663762479,504.64231085947534,491.6855978581694,483.8716710280278,509.45114533763734
hm103/SEG1_T180_LOGVOL_TARGET_MAX_SHARE_RAW,hm103,2425,0,0,0.059164925212313035,0.0008007798778101169,0.0,0.9052198604249705,1.0,0.2893647254639826,0.2893647254639826,0.9636363636363636,0.605388729918649,0.605388729918649,-46.30039369565134,-8.05692289686028,6.64143028016564,14.724199698233782,21.462795512602284,28.028247332013457,30.983141432763496,34.006406842983864,35.402886207905254,31.33834308936486,0.023779656181193733,0.008673387606105074,0.002804734275588819,0.00033480499395641627,-0.00025958724000181473,0.0006016700746027796,0.002443652350711112,0.004866740967281502,0.007212361365384528,0.007906724759680872,706.5358861555166,620.918778497928,582.4651737944705,556.83961170878,540.0825710710401,528.7340340390864,520.5461135368103,515.2586436712126,516.3001707006626,524.2117415947008
hm103/SEG1_T180_LOGVOL_TARGET_SKEW_RAW,hm103,1570,855,0,0.029337405892566528,0.00030126576111216624,0.0,0.25971378463567923,-0.20359255153306502,0.5197945110222814,-0.20359255153306502,0.6363636363636364,0.3998394165358216,0.3998394165358216,16.023663047658797,1.9929243539100296,-5.809324131105232,-8.231103659910872,7.818079132165967,18.607937316144444,8.743246586452779,15.24877298458261,28.312461595599085,39.96384520108755,-0.0006956293925666572,0.004317563007860226,0.005077311909660481,0.002795557996064389,0.00011498980759462759,0.00036860383607240213,-0.000592519672113374,0.0004454784238693644,0.0047686678371908564,0.01243611637782205,588.0388018493759,576.071959857404,579.6696184552121,575.9800604477983,549.3717309948121,552.4341249562885,559.189012725441,552.0284332851226,528.8982261579556,488.5138074141478
hm103/SEG1_T180_TOP10_TARGET_UNIQUE_RATIO_RAW,hm103,2425,0,0,0.05836532997633634,0.0008670869068797822,0.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,0.5982588455132843,0.5982588455132843,-54.65367713304413,-16.35057825364946,-1.2951922735189447,7.222460173324737,13.015156468933885,19.43109713170208,21.453355890198004,25.77442328317766,27.156749286185285,27.7177851809024,0.0233595577474253,0.008379739846688043,0.0027024520186448102,0.00019601026657902395,-0.00023892736156189937,0.0005642302524995573,0.0021839533537867544,0.004452031862755863,0.006604993192664074,0.009294201889975017,719.8742885086024,630.3039493971365,594.8413867515965,566.0084855843784,552.2189842880315,542.3166333927521,536.4690240679822,538.4129628744191,540.1662459736378,540.4318064768214
hm103/SEG2_T180_BIN16_S3_TAU050_K32_TAIL05_ENTROPY_RAW,hm103,1122,1303,0,-0.03896218355318877,-0.00024604656000168704,0.0,-0.9705334049709331,-0.9423794802093286,-1.0,-1.0,-0.9878787878787879,0.5393689028758515,0.46063109712414857,17.894312111308846,15.881779201649987,2.6956028689096803,-4.299172286018478,-3.640804485097136,-9.084093029921437,-12.408056248712422,-15.396957956276902,-25.017040970392383,-25.47465827166997,-0.01316548047476568,-0.005649025345995346,-0.0019790634305816945,-6.663887409497962e-05,-2.207220816881294e-05,-0.00019442745013896663,-0.0009521432645377632,-0.002375312184777688,-0.005956207332891729,-0.00835576642723448,522.5322181603835,495.40898045493236,513.5433932224872,534.3468676536423,545.5364903568818,555.1769208480683,563.9932755961551,573.5994520859259,580.9088469277184,589.6474053439435
hm103/SEG2_T180_BIN16_TARGET_TOP10_SHARE_RAW,hm103,1142,1283,0,0.021906845261487624,0.00033374128303723593,0.0,0.33976931590968384,-0.8204392678592329,1.0,-0.8204392678592329,0.4666666666666667,0.14003906775001976,0.14003906775001976,0.34058190621095613,-6.6412323268594,-19.95574074929217,-21.814829007410346,-19.629509302014384,-14.70974242304742,-10.265450606819849,-0.13384712463727894,12.934310316749668,23.14391107953153,-0.005927744194209142,0.002441697482010118,0.0034986506225573,0.0023319136793300606,0.000676559779928097,-0.00045578921557773964,-0.00069378348126242,0.0012205396029191754,0.005601850298653966,0.012879209404100965,558.9665448863011,573.1573591627781,574.5575776026859,567.3433704992983,560.6328111982242,556.2499007936345,545.4178355306739,529.1862830756911,512.8170895412508,482.2167300986079
hm103/SEG2_T180_LOGVOL_TARGET_GINI_RAW,hm103,2425,0,0,-0.04356380741001722,-2.177890623804261e-05,0.0,-0.5865208168140315,-0.7411529144713433,-0.45999609593150637,-0.7411529144713433,-0.9515151515151515,0.4698941564230929,0.5301058435769072,29.848317992894582,31.94998293725795,28.392336003739512,23.971821884364864,17.81298759250869,12.61722241903787,4.207231564861442,-8.130938503284252,-14.265451866883305,-4.322446466627652,-0.0075378922549550805,-0.0067182553586203056,-0.00410893232668964,-0.0018152395438981782,-0.0002798252685703772,1.0457785780778924e-05,-0.0012226184752093085,-0.004603322188037249,-0.008878263156138495,-0.008388137717441324,553.5533255582045,536.7176495575314,546.6865098454616,541.9257558744998,550.4136724785551,560.5266719903788,581.245905099444,601.5971807587509,624.5021450228957,620.520041708677
hm103/SEG2_T180_LOGVOL_TARGET_KURT_RAW,hm103,1355,1070,0,0.016543632608595822,0.00021315473828617047,0.0,0.23527087991560633,0.5202941674015422,-0.011183693515469365,-0.011183693515469365,0.793939393939394,0.5320528487283103,0.5320528487283103,4.106995657938328,2.468083172584798,2.9070204101532284,5.202941073089569,7.66216029870175,11.154869438278322,20.42003578803622,18.926464321031908,12.673355484584574,10.945287981852061,0.0025312079125564013,0.0030886087498502588,0.0019281203506354555,0.0009144866918500207,0.00022625356710076778,0.00015778024689074515,0.0021488179298464376,0.002593725782977633,0.001236263660345076,0.001505212978256904,580.4586109761038,579.9237593207589,568.7561265437774,558.6775125857383,548.8794613195736,536.4984259759034,532.3494365377815,546.3307157721372,557.7392398837903,583.9239094703561
hm103/SEG3_T180_BIN16_S2_PRICE_T2_GLOBAL_D4_FINAL_CORR_RAW,hm103,2425,0,0,0.0671128100896788,0.0010913069892079452,0.0,0.9999999999999997,0.9999999999999999,1.0,0.9999999999999999,1.0,0.5899559531523727,0.5899559531523727,-53.492741483311555,-11.605988358119935,6.551076026450757,15.519692584858923,21.781300924198487,26.84276395734794,30.470257197821876,34.773603209194924,37.298668078272996,39.22913367032723,0.02680704511602896,0.009468059259752802,0.002725171938367622,0.00022216784779626679,-0.0002726653717550261,0.0005489583604091082,0.002282460650044956,0.004817280091423498,0.007880613215233628,0.011542411993169067,721.0649209820687,629.8111758263148,591.9896833130093,564.0872994495757,544.7177970054228,530.4221109593038,519.6590689230654,513.6512526724711,508.4409212409934,501.119479993462
hm103/SEG3_T180_BIN16_S2_SIDE_EXACT_GLOBAL_GAIN_RAW,hm103,2425,0,0,0.024715676102750068,0.0002029231847850039,0.0,0.8443358298265194,0.6352567208334573,1.0,0.6352567208334573,0.9878787878787879,0.46710772259382133,0.46710772259382133,4.797928527353365,2.4193535190161017,5.249308338996996,9.40068591247695,13.083239574100928,15.963603139132394,18.02177791930027,22.132436745268798,25.749780464447927,30.601118834164343,0.004856129749875718,0.0036192085699604465,0.0020525122102354925,0.0008203358037588977,0.00010190985618517033,4.0129337887786e-05,0.00042330845125436835,0.0016116481767355282,0.003685951838924576,0.0073016189231471145,657.7203770793611,597.3074426353052,586.4287201159295,576.2828334551765,566.5697112463757,557.5477164679035,548.555370401213,540.0630821126573,528.7141890115787,516.7298277030079
hm103/SEG3_T180_BIN16_S3_TAU050_DISAGREEMENT_GAIN_MEAN_RAW,hm103,2425,0,0,0.038931776799906614,9.030964415773585e-05,0.0,0.8143837355280227,0.7559936155983004,0.9270907186231248,0.7559936155983004,0.9757575757575757,0.5458065625641783,0.5458065625641783,-8.646200757741335,-12.786885474971978,2.203262195274937,9.482779095874777,17.01158043603644,21.98472824524545,27.064018831859453,29.2138916603305,31.034944452446744,30.692539835167572,0.008280203456847561,0.008689478558565876,0.003368533158408039,0.0009071212937056766,-4.5408794298438806e-05,0.00031230191625286315,0.0016614502911604804,0.0035379950265560173,0.0054592002663857745,0.006670591982165011,622.2459210318638,639.4129451545948,604.1194790617214,574.0383469375471,554.6963701897047,539.3426789616722,529.1064368142298,523.3996039981922,524.8173569967764,534.1374954074564
hm103/SEG3_T180_BIN16_S3_TAU050_K32_TAIL20_ENTROPY_RAW,hm103,2425,0,0,-0.03108010641030593,-0.00029218105588359254,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.5204946509739181,0.47950534902608194,33.159833929737694,28.577551631466925,24.86841286505451,21.156973517098063,17.79524444834325,12.38210173711858,8.448062522981312,3.754058729703629,-0.2338617293617825,-2.7437909631959987,-0.008350033855554932,-0.004495257260210517,-0.0022895222859118883,-0.0008184783843673515,-7.165867551638088e-05,-0.00013163734088492672,-0.0010156454232035693,-0.002767469542820868,-0.004574792418025453,-0.006273430167926398,525.517818334645,532.1841045929384,539.6561130732474,551.8452041995854,562.330237695995,570.5299545192404,582.6946206495444,598.3276244765517,603.7167213289638,609.6172818446771
